label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
B,0.0,0.0,0.0,-0.3266514241695404,-0.1080937385559082,-8.776013419264928e-05,-0.5141809582710266,-0.4380691647529602,-0.00011961434938712046,-0.39267468452453613,-0.7403932809829712,-0.000145373196573928,-0.21076245605945587,-0.8364759683609009,-0.00017006954294629395,-0.468808114528656,-0.8990804553031921,-2.6654903194867074e-05,-0.501248836517334,-1.269056797027588,-6.641974323429167e-05,-0.49389153718948364,-1.5034319162368774,-0.00011785683454945683,-0.4850718080997467,-1.7018680572509766,-0.00016196639626286924,-0.27067065238952637,-0.9626719951629639,-2.2039044779376127e-05,-0.31308019161224365,-1.3694405555725098,-4.761231684824452e-05,-0.3305251896381378,-1.6106449365615845,-9.24252308323048e-05,-0.3571498692035675,-1.8178491592407227,-0.00013193729682825506,-0.09406103938817978,-0.9402599334716797,-3.173613004037179e-05,-0.1224021390080452,-1.309781789779663,-5.3392297559184954e-05,-0.16292408108711243,-1.54044508934021,-8.616968989372253e-05,-0.19950293004512787,-1.7220293283462524,-0.00011753475700970739,0.11149900406599045,-0.8556801080703735,-5.414729821495712e-05,0.09168975800275803,-1.1457642316818237,-7.261503196787089e-05,0.056249432265758514,-1.3313082456588745,-8.685382636031136e-05,0.013801424764096737,-1.4888957738876343,-0.00010381831816630438
B,0.0,0.0,0.0,-0.3422282636165619,-0.06926678121089935,-9.057854913407937e-05,-0.5598335266113281,-0.40099552273750305,-0.00012520910240709782,-0.43817517161369324,-0.7281761765480042,-0.00015524296031799167,-0.2093009352684021,-0.8121115565299988,-0.00018375938816461712,-0.5333911776542664,-0.8605407476425171,-2.2724547307007015e-05,-0.6075520515441895,-1.202236533164978,-6.304137059487402e-05,-0.6215845346450806,-1.4177457094192505,-0.00011165412433911115,-0.6212498545646667,-1.6051571369171143,-0.00015459176211152226,-0.33704429864883423,-0.9414888024330139,-2.060572660411708e-05,-0.42608219385147095,-1.322102427482605,-5.1878716476494446e-05,-0.4629335403442383,-1.553589105606079,-9.303006663685665e-05,-0.4975583255290985,-1.7576874494552612,-0.00012800440890714526,-0.14835843443870544,-0.9308916926383972,-3.4840508305933326e-05,-0.2096339762210846,-1.297455906867981,-6.869628850836307e-05,-0.26506057381629944,-1.523090124130249,-0.00010215630754828453,-0.3119008243083954,-1.712807059288025,-0.00013070083514321595,0.06762652844190598,-0.8643720746040344,-6.167671381263062e-05,0.02797735296189785,-1.1513627767562866,-9.138081077253446e-05,-0.01905738189816475,-1.3375742435455322,-0.00010953952732961625,-0.07208789885044098,-1.5066018104553223,-0.00012785657600034028
B,0.0,0.0,0.0,-0.3933071196079254,-0.051531173288822174,-0.00011480377725092694,-0.6316300630569458,-0.347540944814682,-0.00016332352242898196,-0.520937979221344,-0.6587641835212708,-0.0002050176408374682,-0.2974189817905426,-0.746487557888031,-0.00024643572396598756,-0.5713154077529907,-0.863271951675415,-3.533291965140961e-05,-0.6329947710037231,-1.2337453365325928,-8.668780355947092e-05,-0.6505187153816223,-1.4658620357513428,-0.00014859407383482903,-0.651214599609375,-1.665714979171753,-0.0002023776905843988,-0.3566647171974182,-0.9342324137687683,-3.282374746049754e-05,-0.4308752417564392,-1.3496463298797607,-7.915210153441876e-05,-0.45389577746391296,-1.6102226972579956,-0.00014174665557220578,-0.47616735100746155,-1.8367522954940796,-0.00019323323795106262,-0.15556403994560242,-0.9196745157241821,-5.109774065203965e-05,-0.2107580304145813,-1.3114644289016724,-0.00010131116869160905,-0.2539665400981903,-1.560018539428711,-0.00016181495448108763,-0.29261359572410583,-1.7762759923934937,-0.00020959792891517282,0.07276036590337753,-0.8612640500068665,-8.36763356346637e-05,0.0376959927380085,-1.16934335231781,-0.00012924746260978281,-0.006144190207123756,-1.3684709072113037,-0.00016795730334706604,-0.05518103763461113,-1.5621566772460938,-0.00020329946710262448
B,0.0,0.0,0.0,-0.4052544832229614,-0.0704340860247612,-8.375524339498952e-05,-0.6421788334846497,-0.3809328079223633,-0.00011059596727136523,-0.5370705127716064,-0.702628493309021,-0.00013429380487650633,-0.31915801763534546,-0.7310758233070374,-0.0001579774107085541,-0.5690832734107971,-0.8505671620368958,-8.538969268556684e-06,-0.6410791873931885,-1.2162657976150513,-5.0965561968041584e-05,-0.6559323072433472,-1.4509682655334473,-0.00010560792725300416,-0.6531208157539368,-1.6600258350372314,-0.00015360701945610344,-0.35959893465042114,-0.9331068992614746,-1.3610975656774826e-05,-0.44304683804512024,-1.342362880706787,-5.088159014121629e-05,-0.471760630607605,-1.6043483018875122,-0.00010245427256450057,-0.49240848422050476,-1.8259962797164917,-0.0001443196670152247,-0.1585383415222168,-0.9248499870300293,-3.629525235737674e-05,-0.21680723130702972,-1.3196266889572144,-7.790763629600406e-05,-0.26118004322052,-1.5687689781188965,-0.00012748494918923825,-0.29267609119415283,-1.7789489030838013,-0.00016577016504015774,0.06851841509342194,-0.8672469258308411,-7.080504292389378e-05,0.03392279893159866,-1.172921061515808,-0.00011088417522842064,-0.014118492603302002,-1.3695176839828491,-0.0001419859763700515,-0.06166331470012665,-1.5580077171325684,-0.00016905463417060673
B,0.0,0.0,0.0,-0.3694051206111908,-0.046507738530635834,-6.924037006683648e-05,-0.6270795464515686,-0.3292465806007385,-9.526624489808455e-05,-0.5387389659881592,-0.6284271478652954,-0.00011796139733633026,-0.33652263879776,-0.7361753582954407,-0.0001410580734955147,-0.6080396175384521,-0.8121548891067505,-3.0509871066897176e-05,-0.692026674747467,-1.166925311088562,-6.986699008848518e-05,-0.7170386910438538,-1.3932443857192993,-0.00011243989138165489,-0.7323594093322754,-1.5875282287597656,-0.00014962292334530503,-0.4083167016506195,-0.9128403663635254,-3.634522363427095e-05,-0.5051566958427429,-1.3099699020385742,-6.59962825011462e-05,-0.5486850738525391,-1.5535087585449219,-0.00010206165461568162,-0.5895615816116333,-1.7581466436386108,-0.00013226355076767504,-0.20838861167430878,-0.9190345406532288,-5.488367969519459e-05,-0.288228839635849,-1.3065919876098633,-8.922450069803745e-05,-0.3453960120677948,-1.5315355062484741,-0.00012219647760502994,-0.398375004529953,-1.7266731262207031,-0.00014911034668330103,0.01707899197936058,-0.8647234439849854,-8.245140634244308e-05,-0.03328501433134079,-1.1547752618789673,-0.00011866948625538498,-0.08578420430421829,-1.3379273414611816,-0.0001391477562719956,-0.14244353771209717,-1.5105448961257935,-0.00015611432900186628
B,0.0,0.0,0.0,-0.35700008273124695,-0.030336737632751465,-5.312619759934023e-05,-0.6304329633712769,-0.2869787812232971,-7.497618935303763e-05,-0.6687735319137573,-0.600272536277771,-9.63009224506095e-05,-0.5578051209449768,-0.7531636357307434,-0.0001185877772513777,-0.6038641333580017,-0.8178853988647461,-2.200786184403114e-05,-0.6838260889053345,-1.198978066444397,-6.068412767490372e-05,-0.6997507810592651,-1.438036561012268,-9.96645976556465e-05,-0.7034360766410828,-1.6394798755645752,-0.00013027818931732327,-0.40481123328208923,-0.9144002199172974,-3.563652353477664e-05,-0.4889279305934906,-1.3570324182510376,-6.375658995239064e-05,-0.5274454951286316,-1.62581467628479,-9.474647231400013e-05,-0.5566455721855164,-1.8359190225601196,-0.00011918108066311106,-0.19780009984970093,-0.928174614906311,-6.0323513025650755e-05,-0.27434083819389343,-1.3431874513626099,-9.149395918939263e-05,-0.3213844895362854,-1.5908923149108887,-0.00011838753562187776,-0.3641130030155182,-1.7956476211547852,-0.00014011091843713075,0.0259955283254385,-0.8812631964683533,-9.267695713788271e-05,-0.01237658690661192,-1.206957459449768,-0.00012449866335373372,-0.048567093908786774,-1.4119247198104858,-0.00013992002641316503,-0.0902395248413086,-1.5955407619476318,-0.00015228734991978854
B,0.0,0.0,0.0,-0.37756863236427307,-0.012078124098479748,-5.1728147809626535e-05,-0.6724886894226074,-0.2654210925102234,-7.321341399801895e-05,-0.753740668296814,-0.5818749070167542,-9.565160144120455e-05,-0.6210300326347351,-0.6815563440322876,-0.00011858579091494903,-0.6058074831962585,-0.8135315775871277,-3.801550292337197e-07,-0.6867718696594238,-1.1584347486495972,-3.373236540937796e-05,-0.7154961824417114,-1.3798151016235352,-7.355069828918204e-05,-0.7274519801139832,-1.579856276512146,-0.00010792143439175561,-0.43244650959968567,-0.9016596078872681,-1.6454196156701073e-05,-0.5183571577072144,-1.304610252380371,-4.0768565668258816e-05,-0.5488054156303406,-1.5617432594299316,-7.073485903674737e-05,-0.5641705393791199,-1.7819300889968872,-9.595325536793098e-05,-0.24361161887645721,-0.9104499220848083,-4.495562461670488e-05,-0.3386436104774475,-1.297939658164978,-7.57426314521581e-05,-0.3706316649913788,-1.534542202949524,-9.78922180365771e-05,-0.38681933283805847,-1.7427253723144531,-0.00011564066517166793,-0.0348542220890522,-0.8632165193557739,-8.214935223804787e-05,-0.11860832571983337,-1.1799851655960083,-0.00011114457447547466,-0.15213672816753387,-1.3846381902694702,-0.0001224943553097546,-0.17282448709011078,-1.5756430625915527,-0.00013242453860584646
B,0.0,0.0,0.0,-0.3706156611442566,-0.010922394692897797,-4.5874818169977516e-05,-0.6554134488105774,-0.3080635368824005,-5.775182580691762e-05,-0.7328302264213562,-0.6156798601150513,-7.333590474445373e-05,-0.607744038105011,-0.7081814408302307,-8.953896758612245e-05,-0.5538167953491211,-0.8331355452537537,2.0431656594155356e-05,-0.6364965438842773,-1.1673344373703003,-8.714516297914088e-06,-0.6588563919067383,-1.3870857954025269,-4.5062770368531346e-05,-0.650699257850647,-1.5777934789657593,-7.5119300163351e-05,-0.3831023573875427,-0.9237058758735657,4.277040716260672e-06,-0.46520915627479553,-1.323416829109192,-1.4289938917499967e-05,-0.4898536205291748,-1.5830425024032593,-3.826467218459584e-05,-0.4891630709171295,-1.7948211431503296,-5.734785372624174e-05,-0.200458362698555,-0.9413951635360718,-2.580397813289892e-05,-0.28289172053337097,-1.33115816116333,-5.046183287049644e-05,-0.31164875626564026,-1.5746456384658813,-6.720881356159225e-05,-0.31728166341781616,-1.7801697254180908,-8.0904908827506e-05,-0.009679796174168587,-0.9045688509941101,-6.49828725727275e-05,-0.08477910608053207,-1.215179204940796,-8.634601545054466e-05,-0.11753000319004059,-1.4135187864303589,-9.137829329119995e-05,-0.14195683598518372,-1.5945931673049927,-9.716436761664227e-05
B,0.0,0.0,0.0,-0.38515323400497437,-0.029642995446920395,-5.178331412025727e-05,-0.6747004985809326,-0.3371165692806244,-7.04489866620861e-05,-0.747532844543457,-0.6725090742111206,-9.040664735948667e-05,-0.586672306060791,-0.7602454423904419,-0.00010961734369629994,-0.5835333466529846,-0.8134235143661499,1.1328403104471363e-07,-0.6665523052215576,-1.177148461341858,-3.40364858857356e-05,-0.6843855977058411,-1.406647801399231,-7.198577077360824e-05,-0.6788507103919983,-1.6095975637435913,-0.0001035092500387691,-0.40364158153533936,-0.9149171710014343,-1.2845097444369458e-05,-0.4879634380340576,-1.3323984146118164,-3.6055549571756274e-05,-0.5078890919685364,-1.5983994007110596,-6.145012594060972e-05,-0.5078141093254089,-1.813780665397644,-8.183723548427224e-05,-0.20931929349899292,-0.9387051463127136,-3.823097358690575e-05,-0.2957746088504791,-1.3361551761627197,-6.281702371779829e-05,-0.3225556015968323,-1.584663987159729,-8.2355436461512e-05,-0.33030080795288086,-1.7889074087142944,-9.841424616752192e-05,9.095591667573899e-05,-0.90842205286026,-7.276490214280784e-05,-0.06822717934846878,-1.228079915046692,-9.232755837729201e-05,-0.09982060641050339,-1.4390919208526611,-0.00010009313700720668,-0.12270736694335938,-1.626022219657898,-0.00010857150482479483
B,0.0,0.0,0.0,-0.35701245069503784,-0.0831829383969307,-4.661559432861395e-05,-0.6122779250144958,-0.3988432288169861,-6.481327000074089e-05,-0.6093488335609436,-0.6962692141532898,-8.588601485826075e-05,-0.4307890236377716,-0.7446836829185486,-0.00010908566764555871,-0.49587294459342957,-0.8756831884384155,-7.760667358525097e-06,-0.5449154376983643,-1.2340476512908936,-4.642795101972297e-05,-0.5548529624938965,-1.4578125476837158,-8.904986316338181e-05,-0.5521817207336426,-1.6541236639022827,-0.00012594023428391665,-0.3083687722682953,-0.9512668251991272,-2.8236585421836935e-05,-0.362447589635849,-1.3527635335922241,-5.747292743762955e-05,-0.3718227446079254,-1.6065722703933716,-9.183288784697652e-05,-0.3700619041919708,-1.8183218240737915,-0.00011862036626553163,-0.11078721284866333,-0.9434279203414917,-5.9335663536330685e-05,-0.17059974372386932,-1.329841136932373,-9.087538637686521e-05,-0.19177882373332977,-1.563843846321106,-0.00011606642510741949,-0.20442050695419312,-1.7674986124038696,-0.00013550130825024098,0.1079077422618866,-0.8708810806274414,-9.827723988564685e-05,0.05159696936607361,-1.1828571557998657,-0.000124530095490627,0.025306766852736473,-1.3771631717681885,-0.00013161702372599393,0.00244582025334239,-1.54966402053833,-0.00013853075506631285
B,0.0,0.0,0.0,-0.35319340229034424,-0.09509021788835526,-7.222776184789836e-05,-0.5795289874076843,-0.4465232491493225,-0.00010093351011164486,-0.4726537764072418,-0.7408108711242676,-0.00012686416448559612,-0.22864916920661926,-0.7384390234947205,-0.00015458119742106646,-0.43302860856056213,-0.8970298171043396,-4.5521879656007513e-05,-0.46483364701271057,-1.2536171674728394,-9.29950037971139e-05,-0.4484643340110779,-1.4764207601547241,-0.00013932101137470454,-0.41755327582359314,-1.6746037006378174,-0.00017955791554413736,-0.2314348965883255,-0.9728503823280334,-5.4827567510074005e-05,-0.2564215660095215,-1.3635303974151611,-9.290532761951908e-05,-0.24525180459022522,-1.608827829360962,-0.00012962172331754118,-0.23058107495307922,-1.8163260221481323,-0.00015851434727665037,-0.037489913403987885,-0.9458983540534973,-7.658237882424146e-05,-0.048614997416734695,-1.3227797746658325,-0.00011598556739045307,-0.052358049899339676,-1.5505808591842651,-0.00015011525829322636,-0.0559249073266983,-1.743713140487671,-0.00017621048027649522,0.16901487112045288,-0.8463423252105713,-0.00010819128510775045,0.174550399184227,-1.1328071355819702,-0.00014522456331178546,0.1628294289112091,-1.3267923593521118,-0.00016606024291832,0.14149953424930573,-1.497278094291687,-0.0001833131827879697
B,0.0,0.0,0.0,-0.32993102073669434,-0.12452874332666397,-7.597487274324521e-05,-0.5180275440216064,-0.4605461657047272,-0.00011190673103556037,-0.36864274740219116,-0.7410823702812195,-0.00014360088971443474,-0.1450628936290741,-0.7142816781997681,-0.00017669763474259526,-0.3874531686306,-0.927613377571106,-5.0552087486721575e-05,-0.3842499256134033,-1.2718091011047363,-9.860910358838737e-05,-0.35137447714805603,-1.4905986785888672,-0.00014817323244642466,-0.3120361864566803,-1.6901075839996338,-0.00019140352378599346,-0.17380745708942413,-0.9847796559333801,-5.813666575704701e-05,-0.17315365374088287,-1.3760664463043213,-9.360437252325937e-05,-0.15077312290668488,-1.6241319179534912,-0.00012854074884671718,-0.13451740145683289,-1.8381307125091553,-0.0001587398728588596,0.023776698857545853,-0.9412360191345215,-7.862049824325368e-05,0.04204808548092842,-1.3069401979446411,-0.00011504098074510694,0.03857624530792236,-1.5360984802246094,-0.00014634286344517022,0.02670767903327942,-1.7328754663467407,-0.0001719004794722423,0.22739078104496002,-0.8275498151779175,-0.00010978060163324699,0.2563803493976593,-1.118822693824768,-0.00014616112457588315,0.24979723989963531,-1.3159840106964111,-0.0001672222133493051,0.2302958220243454,-1.4924339056015015,-0.00018539026496000588
B,0.0,0.0,0.0,-0.3159925937652588,-0.1231856718659401,-6.944509368622676e-05,-0.5069424510002136,-0.4569666087627411,-0.00010407967783976346,-0.37016192078590393,-0.7327114939689636,-0.00013595493510365486,-0.14410023391246796,-0.7279205322265625,-0.0001705299218883738,-0.3905511796474457,-0.9317384362220764,-5.099875124869868e-05,-0.3803452253341675,-1.2753127813339233,-0.00010016566375270486,-0.35092252492904663,-1.4991607666015625,-0.00014946820738259703,-0.3191491961479187,-1.6940172910690308,-0.00019200665701646358,-0.1748569756746292,-0.9845938682556152,-6.368088361341506e-05,-0.1658673882484436,-1.3899078369140625,-0.00010210229083895683,-0.14537356793880463,-1.6362688541412354,-0.000139625248266384,-0.1331470012664795,-1.8409662246704102,-0.00017097636009566486,0.0248212032020092,-0.9386553764343262,-8.778705523582175e-05,0.043921276926994324,-1.3261222839355469,-0.00012801717093680054,0.04594690352678299,-1.562243938446045,-0.00016277148097287863,0.03759447857737541,-1.763759970664978,-0.0001907324040075764,0.2269553244113922,-0.8210622072219849,-0.00012100478488719091,0.25502684712409973,-1.1254215240478516,-0.00016009372484404594,0.254584938287735,-1.3222887516021729,-0.00018101034220308065,0.23718272149562836,-1.4950079917907715,-0.0001990316523006186
B,0.0,0.0,0.0,-0.3359704315662384,-0.09939456731081009,-7.245316373882815e-05,-0.5470030307769775,-0.37543851137161255,-0.0001120812667068094,-0.4174680709838867,-0.6392150521278381,-0.00014814126188866794,-0.1987980753183365,-0.6702218055725098,-0.00018634769367054105,-0.571943461894989,-0.8409188389778137,-4.841871123062447e-05,-0.6376696228981018,-1.1803570985794067,-9.279665391659364e-05,-0.6487436294555664,-1.389981985092163,-0.0001401409099344164,-0.6484507322311401,-1.5874634981155396,-0.00018289544095750898,-0.3714196979999542,-0.9284650683403015,-5.814606629428454e-05,-0.44166290760040283,-1.3078941106796265,-9.216833132086322e-05,-0.4597010314464569,-1.5436835289001465,-0.00013424165081232786,-0.48238256573677063,-1.7617993354797363,-0.0001713926176307723,-0.1674453765153885,-0.9230365753173828,-7.936115434858948e-05,-0.22171257436275482,-1.2868469953536987,-0.00011453395563876256,-0.2573796510696411,-1.5153559446334839,-0.00015465461183339357,-0.30000659823417664,-1.7278684377670288,-0.00018869878840632737,0.0526527501642704,-0.852715790271759,-0.00010992932948283851,0.013446425087749958,-1.1379436254501343,-0.00014416927297133952,-0.023745639249682426,-1.3269790410995483,-0.00016772982780821621,-0.06886212527751923,-1.502368450164795,-0.00018972993711940944
B,0.0,0.0,0.0,-0.3368133008480072,-0.09541203081607819,-7.546201959485188e-05,-0.5504451394081116,-0.39315447211265564,-0.00011676463327603415,-0.4078330397605896,-0.6622323989868164,-0.00015412058564834297,-0.16368307173252106,-0.6709523797035217,-0.00019484506628941745,-0.5590440630912781,-0.8515977263450623,-5.986513860989362e-05,-0.6153198480606079,-1.1949052810668945,-0.00010798804578371346,-0.6219138503074646,-1.408502459526062,-0.0001572543114889413,-0.6153652667999268,-1.6078293323516846,-0.00020125502487644553,-0.35234901309013367,-0.9358686804771423,-6.98350413586013e-05,-0.4107142388820648,-1.3237905502319336,-0.0001069247373379767,-0.42218127846717834,-1.566247820854187,-0.00015006850298959762,-0.43616345524787903,-1.788585901260376,-0.0001877429458545521,-0.14481797814369202,-0.9224576950073242,-9.102498006541282e-05,-0.18988774716854095,-1.295485258102417,-0.00012860448623541743,-0.22277529537677765,-1.5306780338287354,-0.0001715221005724743,-0.2593563199043274,-1.7454681396484375,-0.00020729724201373756,0.07362804561853409,-0.8431780934333801,-0.00012165595398982987,0.045922357589006424,-1.134552001953125,-0.00015845679445192218,0.00935475155711174,-1.3314520120620728,-0.0001849163236329332,-0.032809749245643616,-1.5124351978302002,-0.0002090400375891477
B,0.0,0.0,0.0,-0.34764599800109863,-0.06485400348901749,-7.545780681539327e-05,-0.5800607204437256,-0.3632292151451111,-0.00011005688429577276,-0.4638000726699829,-0.6608926653862,-0.0001399724424118176,-0.24860163033008575,-0.7025750875473022,-0.0001721739099593833,-0.5686541199684143,-0.8363056778907776,-5.44369759154506e-05,-0.6294335126876831,-1.1939226388931274,-9.910643711918965e-05,-0.6396163702011108,-1.421109914779663,-0.0001450366253266111,-0.6385343670845032,-1.6222158670425415,-0.00018508467474021018,-0.3619609773159027,-0.9321932196617126,-6.126298103481531e-05,-0.4303964674472809,-1.341123104095459,-9.277523349737749e-05,-0.4545031785964966,-1.5938329696655273,-0.00012890055950265378,-0.4777347445487976,-1.8109291791915894,-0.00016084607341326773,-0.1564084142446518,-0.9240583777427673,-7.999718945939094e-05,-0.20357659459114075,-1.3206455707550049,-0.00011437702050898224,-0.24097269773483276,-1.5646847486495972,-0.00015032378723844886,-0.278186172246933,-1.7771799564361572,-0.00018107853247784078,0.06328488141298294,-0.8483688831329346,-0.00010829521488631144,0.04348369687795639,-1.1433185338974,-0.00014464466948993504,0.01047253143042326,-1.3419255018234253,-0.00016754187527112663,-0.025901731103658676,-1.5253760814666748,-0.00018789531895890832
B,0.0,0.0,0.0,-0.3472444713115692,-0.058738838881254196,-6.506770296255127e-05,-0.6098518967628479,-0.3422090411186218,-0.00010073820158140734,-0.5500237345695496,-0.6456030011177063,-0.00013321609003469348,-0.3173796534538269,-0.6774230599403381,-0.0001674093509791419,-0.5956331491470337,-0.8264604210853577,-4.768206417793408e-05,-0.6785925626754761,-1.1873507499694824,-9.16845237952657e-05,-0.692395031452179,-1.4196592569351196,-0.00013617216609418392,-0.6868193745613098,-1.6288363933563232,-0.0001743597531458363,-0.3921579420566559,-0.9198979139328003,-5.890604734304361e-05,-0.4710356593132019,-1.3322455883026123,-8.985200838651508e-05,-0.4938054382801056,-1.5929867029190063,-0.00012190957932034507,-0.510700523853302,-1.8155566453933716,-0.0001498358469689265,-0.1819963902235031,-0.918836236000061,-8.084163710009307e-05,-0.24091871082782745,-1.3156696557998657,-0.00011225033813389018,-0.280379980802536,-1.5570425987243652,-0.00014004565309733152,-0.31275027990341187,-1.7644529342651367,-0.00016391195822507143,0.046492770314216614,-0.856070339679718,-0.00011182952584931627,0.004582828376442194,-1.1626865863800049,-0.0001412817946402356,-0.034011226147413254,-1.3622125387191772,-0.00015598544268868864,-0.0697188451886177,-1.5431551933288574,-0.00016985238471534103
B,0.0,0.0,0.0,-0.3509831428527832,-0.050937362015247345,-5.495052391779609e-05,-0.6170194149017334,-0.3463227450847626,-7.614149217261001e-05,-0.6182042956352234,-0.6685826778411865,-9.659974602982402e-05,-0.42804569005966187,-0.7159970998764038,-0.0001175200377474539,-0.6161983609199524,-0.8029285669326782,-7.531092251156224e-06,-0.6881238222122192,-1.1413309574127197,-3.596425449359231e-05,-0.7079676389694214,-1.3490108251571655,-7.091450970619917e-05,-0.7139066457748413,-1.531868577003479,-0.00010312852828064933,-0.42793020606040955,-0.9038117527961731,-1.8931605154648423e-05,-0.5127493143081665,-1.2903419733047485,-3.668072531581856e-05,-0.546748697757721,-1.530779480934143,-6.252336606848985e-05,-0.573823094367981,-1.7326163053512573,-8.610603981651366e-05,-0.22704534232616425,-0.9158026576042175,-4.21535805799067e-05,-0.29969072341918945,-1.2938175201416016,-6.525657954625785e-05,-0.34599030017852783,-1.514550805091858,-8.814849570626393e-05,-0.3846956491470337,-1.7081376314163208,-0.0001089643410523422,-0.00862919446080923,-0.8689926862716675,-7.402901974273846e-05,-0.06718806177377701,-1.1551096439361572,-9.598015458323061e-05,-0.10808297991752625,-1.3402825593948364,-0.00010604120325297117,-0.14296768605709076,-1.5115689039230347,-0.00011721331247827038
B,0.0,0.0,0.0,-0.3763779401779175,-0.05763467401266098,-5.276376396068372e-05,-0.6433490514755249,-0.356431245803833,-7.1328402555082e-05,-0.6247729063034058,-0.6762322783470154,-9.082691394723952e-05,-0.42883890867233276,-0.7366014122962952,-0.00011140736023662612,-0.6117483973503113,-0.7911155819892883,-3.22627442983503e-06,-0.6988716721534729,-1.124009132385254,-3.6235702282283455e-05,-0.7287937998771667,-1.3375908136367798,-7.51608022255823e-05,-0.741291344165802,-1.5291194915771484,-0.00010934440069831908,-0.4398130476474762,-0.8980892896652222,-1.613670065125916e-05,-0.5369559526443481,-1.2925350666046143,-3.8175938243512064e-05,-0.5748975872993469,-1.5374135971069336,-6.634818419115618e-05,-0.6002714037895203,-1.743382453918457,-9.092373511521146e-05,-0.25095134973526,-0.924435555934906,-4.1451119614066556e-05,-0.33354365825653076,-1.3072216510772705,-6.783330172766e-05,-0.3781207501888275,-1.5419209003448486,-9.263564425054938e-05,-0.41219401359558105,-1.7380319833755493,-0.00011366883700247854,-0.03799480199813843,-0.8961089849472046,-7.579014345537871e-05,-0.09562215954065323,-1.1909958124160767,-9.929569932864979e-05,-0.13003316521644592,-1.3841367959976196,-0.00011023228580597788,-0.1615179032087326,-1.5539687871932983,-0.00012185653758933768
B,0.0,0.0,0.0,-0.37101811170578003,-0.06058844178915024,-4.4722841266775504e-05,-0.6377354264259338,-0.35018599033355713,-5.7545061281416565e-05,-0.6583553552627563,-0.6777576208114624,-7.508185808546841e-05,-0.4913208484649658,-0.7902547717094421,-9.380805568071082e-05,-0.5422427654266357,-0.830765962600708,2.4304628823301755e-05,-0.6354011297225952,-1.1706525087356567,-5.285764927975833e-06,-0.6702456474304199,-1.384109377861023,-4.527531564235687e-05,-0.6831657290458679,-1.574701189994812,-7.96224849182181e-05,-0.3810798227787018,-0.9245420098304749,5.862523721589241e-06,-0.477354496717453,-1.3258293867111206,-1.56498408614425e-05,-0.5154833793640137,-1.5777095556259155,-4.6765009756200016e-05,-0.5328513383865356,-1.7915430068969727,-7.30872416170314e-05,-0.20686742663383484,-0.9451819062232971,-2.6416779292048886e-05,-0.30635911226272583,-1.322759985923767,-5.1788490964099765e-05,-0.3499624729156494,-1.564816951751709,-7.718858978478238e-05,-0.3701224625110626,-1.7728370428085327,-9.873435192275792e-05,-0.015095224604010582,-0.9148337244987488,-6.794845103286207e-05,-0.09396396577358246,-1.2266088724136353,-9.016503463499248e-05,-0.1237805187702179,-1.4322456121444702,-0.00010016364831244573,-0.13691255450248718,-1.6164299249649048,-0.0001112098470912315
B,0.0,0.0,0.0,-0.34773167967796326,-0.010628231801092625,-6.419467536034063e-05,-0.647051215171814,-0.2851871848106384,-9.110415703617036e-05,-0.7063142657279968,-0.6035774350166321,-0.0001179784449050203,-0.5161101818084717,-0.6926344633102417,-0.00014530147018376738,-0.5773250460624695,-0.8068422079086304,-1.996958235395141e-05,-0.6751140356063843,-1.1501976251602173,-6.290945748332888e-05,-0.7206608653068542,-1.373566746711731,-0.00010805756028275937,-0.7432606816291809,-1.5765002965927124,-0.00014686351642012596,-0.42321330308914185,-0.9060301184654236,-3.4762990253511816e-05,-0.5322242975234985,-1.3073104619979858,-7.200826803455129e-05,-0.579152524471283,-1.5712748765945435,-0.00010770034714369103,-0.6059693098068237,-1.7996869087219238,-0.0001350414677290246,-0.2504281997680664,-0.9187063574790955,-6.31122020422481e-05,-0.3609653413295746,-1.3105372190475464,-0.00010517184273339808,-0.41524702310562134,-1.5589333772659302,-0.00013800754095427692,-0.45148342847824097,-1.7777866125106812,-0.0001616671506781131,-0.058351822197437286,-0.8697356581687927,-0.00010103295062435791,-0.13914553821086884,-1.1857866048812866,-0.00013857694284524769,-0.1854107677936554,-1.3977841138839722,-0.00015968656225595623,-0.22314704954624176,-1.5905944108963013,-0.00017703793128021061
